"stand_id","species","count","height_from","height_to","age","forest_type"
21,"Bene",1050,0.49,0.69,11,"mixed"
21,"Pigl",1800,0.31,0.51,11,"mixed"
21,"Potr",2650,1.69,1.89,11,"mixed"
21,"Bene",1050,2.34,2.54,11,"mixed"
21,"Pigl",1800,1.03,1.23,11,"mixed"
21,"Potr",2650,0.23,0.43,11,"mixed"
21,"Bene",1050,2.16,2.36,11,"mixed"
21,"Pigl",1800,0.11,0.31,11,"mixed"
21,"Potr",2650,0.24,0.44,11,"mixed"
21,"Bene",1050,2.25,2.45,11,"mixed"
21,"Pigl",1800,0.11,0.31,11,"mixed"
21,"Potr",2650,0.48,0.68,11,"mixed"
21,"Bene",1050,1.51,1.71,11,"mixed"
21,"Pigl",1800,0.06,0.26,11,"mixed"
21,"Potr",2650,0.18,0.38,11,"mixed"
21,"Bene",1050,1.09,1.29,11,"mixed"
21,"Pigl",1800,0.82,1.02,11,"mixed"
21,"Potr",2650,0.39,0.59,11,"mixed"
21,"Bene",1050,0.84,1.04,11,"mixed"
21,"Pigl",1800,0.07,0.27,11,"mixed"
21,"Potr",2650,1.92,2.12,11,"mixed"
21,"Bene",1050,0.68,0.88,11,"mixed"
21,"Pigl",1800,0.49,0.69,11,"mixed"
21,"Potr",2650,0.21,0.41,11,"mixed"
21,"Bene",1050,0.29,0.49,11,"mixed"
21,"Pigl",1800,0.76,0.96,11,"mixed"
21,"Potr",2650,0.8,1,11,"mixed"
21,"Bene",1050,0.31,0.51,11,"mixed"
21,"Pigl",1800,0.05,0.25,11,"mixed"
21,"Potr",2650,0.16,0.36,11,"mixed"
21,"Bene",1050,2.99,3.19,11,"mixed"
21,"Pigl",1800,0.18,0.38,11,"mixed"
21,"Potr",2650,1.3,1.5,11,"mixed"
21,"Bene",1050,2.07,2.27,11,"mixed"
21,"Pigl",1800,0.34,0.54,11,"mixed"
21,"Potr",2650,0.13,0.33,11,"mixed"
21,"Bene",1050,2.18,2.38,11,"mixed"
21,"Pigl",1800,0.05,0.25,11,"mixed"
21,"Potr",2650,0.3,0.5,11,"mixed"
21,"Bene",1050,1.55,1.75,11,"mixed"
21,"Pigl",1800,0.31,0.51,11,"mixed"
21,"Potr",2650,0.14,0.34,11,"mixed"
21,"Bene",1050,1.27,1.47,11,"mixed"
21,"Pigl",1800,0.05,0.25,11,"mixed"
21,"Potr",2650,0.3,0.5,11,"mixed"
21,"Bene",1050,0.45,0.65,11,"mixed"
21,"Pigl",1800,0.24,0.44,11,"mixed"
22,"Potr",4800,0.29,0.49,11,"mixed"
22,"Bene",2550,1.44,1.64,11,"mixed"
22,"Pigl",350,0.32,0.52,11,"mixed"
22,"Potr",4800,0.37,0.57,11,"mixed"
22,"Bene",2550,3.47,3.67,11,"mixed"
22,"Pigl",350,0.42,0.62,11,"mixed"
22,"Potr",4800,0.25,0.45,11,"mixed"
22,"Bene",2550,1.15,1.35,11,"mixed"
22,"Pigl",350,0.57,0.77,11,"mixed"
22,"Potr",4800,0.47,0.67,11,"mixed"
22,"Bene",2550,0.56,0.76,11,"mixed"
22,"Pigl",350,0.12,0.32,11,"mixed"
22,"Potr",4800,0.55,0.75,11,"mixed"
22,"Bene",2550,1.55,1.75,11,"mixed"
22,"Pigl",350,0.11,0.31,11,"mixed"
22,"Potr",4800,0.43,0.63,11,"mixed"
22,"Bene",2550,1.16,1.36,11,"mixed"
22,"Pigl",350,0.13,0.33,11,"mixed"
22,"Potr",4800,1.38,1.58,11,"mixed"
22,"Bene",2550,0.05,0.25,11,"mixed"
22,"Pigl",350,0.43,0.63,11,"mixed"
22,"Potr",4800,0.36,0.56,11,"mixed"
22,"Bene",2550,1.16,1.36,11,"mixed"
22,"Pigl",350,0.19,0.39,11,"mixed"
22,"Potr",4800,0.05,0.25,11,"mixed"
22,"Bene",2550,0.55,0.75,11,"mixed"
22,"Pigl",350,0.32,0.52,11,"mixed"
22,"Potr",4800,0.44,0.64,11,"mixed"
22,"Bene",2550,1.01,1.21,11,"mixed"
22,"Pigl",350,0.06,0.26,11,"mixed"
22,"Potr",4800,0.05,0.25,11,"mixed"
22,"Bene",2550,1.09,1.29,11,"mixed"
22,"Pigl",350,0.19,0.39,11,"mixed"
22,"Potr",4800,0.05,0.25,11,"mixed"
22,"Bene",2550,1.29,1.49,11,"mixed"
22,"Pigl",350,0.32,0.52,11,"mixed"
22,"Potr",4800,1.92,2.12,11,"mixed"
22,"Bene",2550,1.77,1.97,11,"mixed"
22,"Pigl",350,0.08,0.28,11,"mixed"
22,"Potr",4800,0.05,0.25,11,"mixed"
22,"Bene",2550,1.17,1.37,11,"mixed"
22,"Pigl",350,0.33,0.53,11,"mixed"
22,"Potr",4800,0.32,0.52,11,"mixed"
22,"Bene",2550,0.58,0.78,11,"mixed"
22,"Pigl",350,0.08,0.28,11,"mixed"
22,"Potr",4800,0.42,0.62,11,"mixed"
22,"Bene",2550,3.32,3.52,11,"mixed"
22,"Pigl",350,0.31,0.51,11,"mixed"
22,"Potr",4800,0.91,1.11,11,"mixed"
22,"Bene",2550,1.3,1.5,11,"mixed"
22,"Pigl",350,0.05,0.25,11,"mixed"
22,"Potr",4800,0.07,0.27,11,"mixed"
22,"Bene",2550,1.23,1.43,11,"mixed"
22,"Pigl",350,0.17,0.37,11,"mixed"
22,"Potr",4800,1.37,1.57,11,"mixed"
22,"Bene",2550,1.14,1.34,11,"mixed"
22,"Pigl",350,0.49,0.69,11,"mixed"
22,"Potr",4800,0.29,0.49,11,"mixed"
22,"Bene",2550,0.91,1.11,11,"mixed"
22,"Pigl",350,0.27,0.47,11,"mixed"
23,"Potr",300,0.73,0.93,11,"mixed"
23,"Pigl",200,0.27,0.47,11,"mixed"
23,"Potr",300,1.24,1.44,11,"mixed"
23,"Pigl",200,0.18,0.38,11,"mixed"
23,"Potr",300,0.57,0.77,11,"mixed"
23,"Pigl",200,0.05,0.25,11,"mixed"
23,"Potr",300,0.2,0.4,11,"mixed"
23,"Pigl",200,0.2,0.4,11,"mixed"
23,"Potr",300,1.3,1.5,11,"mixed"
23,"Pigl",200,0.51,0.71,11,"mixed"
23,"Potr",300,1.24,1.44,11,"mixed"
23,"Pigl",200,0.12,0.32,11,"mixed"
23,"Potr",300,0.05,0.25,11,"mixed"
23,"Pigl",200,0.38,0.58,11,"mixed"
23,"Potr",300,1.25,1.45,11,"mixed"
23,"Pigl",200,0.29,0.49,11,"mixed"
23,"Potr",300,0.83,1.03,11,"mixed"
23,"Pigl",200,0.1,0.3,11,"mixed"
23,"Potr",300,0.4,0.6,11,"mixed"
23,"Pigl",200,0.12,0.32,11,"mixed"
23,"Potr",300,0.18,0.38,11,"mixed"
23,"Pigl",200,0.62,0.82,11,"mixed"
23,"Potr",300,1.08,1.28,11,"mixed"
23,"Pigl",200,0.32,0.52,11,"mixed"
23,"Potr",300,0.51,0.71,11,"mixed"
23,"Pigl",200,0.15,0.35,11,"mixed"
23,"Potr",300,0.68,0.88,11,"mixed"
23,"Pigl",200,0.21,0.41,11,"mixed"
23,"Potr",300,1.61,1.81,11,"mixed"
23,"Pigl",200,0.05,0.25,11,"mixed"
23,"Potr",300,0.39,0.59,11,"mixed"
23,"Pigl",200,0.22,0.42,11,"mixed"
23,"Potr",300,0.05,0.25,11,"mixed"
23,"Pigl",200,0.22,0.42,11,"mixed"
23,"Potr",300,0.4,0.6,11,"mixed"
23,"Pigl",200,0.05,0.25,11,"mixed"
23,"Potr",300,0.62,0.82,11,"mixed"
23,"Pigl",200,0.07,0.27,11,"mixed"
23,"Potr",300,0.42,0.62,11,"mixed"
23,"Pigl",200,0.28,0.48,11,"mixed"
24,"Potr",200,0.13,0.33,11,"mixed"
24,"Pigl",200,0.12,0.32,11,"mixed"
24,"Potr",200,0.11,0.31,11,"mixed"
24,"Pigl",200,0.16,0.36,11,"mixed"
24,"Potr",200,0.05,0.25,11,"mixed"
24,"Pigl",200,0.14,0.34,11,"mixed"
24,"Potr",200,0.12,0.32,11,"mixed"
24,"Pigl",200,0.24,0.44,11,"mixed"
24,"Potr",200,0.39,0.59,11,"mixed"
24,"Pigl",200,0.18,0.38,11,"mixed"
24,"Potr",200,1.61,1.81,11,"mixed"
24,"Pigl",200,0.15,0.35,11,"mixed"
24,"Potr",200,0.13,0.33,11,"mixed"
24,"Pigl",200,0.35,0.55,11,"mixed"
24,"Potr",200,0.38,0.58,11,"mixed"
24,"Pigl",200,0.33,0.53,11,"mixed"
24,"Potr",200,0.38,0.58,11,"mixed"
24,"Pigl",200,0.31,0.51,11,"mixed"
24,"Potr",200,1.21,1.41,11,"mixed"
24,"Pigl",200,0.14,0.34,11,"mixed"
24,"Potr",200,0.31,0.51,11,"mixed"
24,"Pigl",200,0.27,0.47,11,"mixed"
24,"Potr",200,0.05,0.25,11,"mixed"
24,"Pigl",200,0.21,0.41,11,"mixed"
24,"Potr",200,0.61,0.81,11,"mixed"
24,"Pigl",200,0.06,0.26,11,"mixed"
24,"Potr",200,0.25,0.45,11,"mixed"
24,"Pigl",200,0.36,0.56,11,"mixed"
24,"Potr",200,0.05,0.25,11,"mixed"
24,"Pigl",200,0.05,0.25,11,"mixed"
24,"Potr",200,0.75,0.95,11,"mixed"
24,"Pigl",200,0.05,0.25,11,"mixed"
24,"Potr",200,0.85,1.05,11,"mixed"
24,"Pigl",200,0.1,0.3,11,"mixed"
24,"Potr",200,0.09,0.29,11,"mixed"
24,"Pigl",200,0.22,0.42,11,"mixed"
24,"Potr",200,0.39,0.59,11,"mixed"
24,"Pigl",200,0.21,0.41,11,"mixed"
24,"Potr",200,0.23,0.43,11,"mixed"
24,"Pigl",200,0.1,0.3,11,"mixed"
25,"Potr",1300,0.05,0.25,11,"mixed"
25,"Bene",700,2.1,2.3,11,"mixed"
25,"Pigl",3150,0.47,0.67,11,"mixed"
25,"Potr",1300,0.81,1.01,11,"mixed"
25,"Bene",700,1.44,1.64,11,"mixed"
25,"Pigl",3150,0.29,0.49,11,"mixed"
25,"Potr",1300,0.33,0.53,11,"mixed"
25,"Bene",700,2.22,2.42,11,"mixed"
25,"Pigl",3150,0.37,0.57,11,"mixed"
25,"Potr",1300,0.53,0.73,11,"mixed"
25,"Bene",700,0.84,1.04,11,"mixed"
25,"Pigl",3150,0.38,0.58,11,"mixed"
25,"Potr",1300,0.08,0.28,11,"mixed"
25,"Bene",700,0.37,0.57,11,"mixed"
25,"Pigl",3150,0.11,0.31,11,"mixed"
25,"Potr",1300,0.44,0.64,11,"mixed"
25,"Bene",700,0.78,0.98,11,"mixed"
25,"Pigl",3150,0.12,0.32,11,"mixed"
25,"Potr",1300,0.69,0.89,11,"mixed"
25,"Bene",700,1.42,1.62,11,"mixed"
25,"Pigl",3150,0.22,0.42,11,"mixed"
25,"Potr",1300,2.31,2.51,11,"mixed"
25,"Bene",700,1.79,1.99,11,"mixed"
25,"Pigl",3150,0.22,0.42,11,"mixed"
25,"Potr",1300,0.56,0.76,11,"mixed"
25,"Bene",700,1.48,1.68,11,"mixed"
25,"Pigl",3150,0.1,0.3,11,"mixed"
25,"Potr",1300,0.61,0.81,11,"mixed"
25,"Bene",700,2.22,2.42,11,"mixed"
25,"Pigl",3150,0.14,0.34,11,"mixed"
25,"Potr",1300,0.75,0.95,11,"mixed"
25,"Bene",700,0.35,0.55,11,"mixed"
25,"Pigl",3150,0.18,0.38,11,"mixed"
25,"Potr",1300,0.27,0.47,11,"mixed"
25,"Bene",700,2.15,2.35,11,"mixed"
25,"Pigl",3150,0.05,0.25,11,"mixed"
25,"Potr",1300,0.12,0.32,11,"mixed"
25,"Bene",700,3.71,3.91,11,"mixed"
25,"Pigl",3150,0.05,0.25,11,"mixed"
25,"Potr",1300,0.77,0.97,11,"mixed"
25,"Bene",700,2.62,2.82,11,"mixed"
25,"Pigl",3150,0.31,0.51,11,"mixed"
25,"Potr",1300,1.17,1.37,11,"mixed"
25,"Bene",700,0.44,0.64,11,"mixed"
25,"Pigl",3150,0.22,0.42,11,"mixed"
25,"Potr",1300,0.09,0.29,11,"mixed"
25,"Bene",700,1.03,1.23,11,"mixed"
25,"Pigl",3150,0.27,0.47,11,"mixed"
25,"Potr",1300,0.47,0.67,11,"mixed"
25,"Bene",700,2.81,3.01,11,"mixed"
25,"Pigl",3150,0.06,0.26,11,"mixed"
25,"Potr",1300,0.33,0.53,11,"mixed"
25,"Bene",700,0.88,1.08,11,"mixed"
25,"Pigl",3150,0.13,0.33,11,"mixed"
25,"Potr",1300,0.41,0.61,11,"mixed"
25,"Bene",700,2.04,2.24,11,"mixed"
25,"Pigl",3150,0.09,0.29,11,"mixed"
25,"Potr",1300,0.05,0.25,11,"mixed"
25,"Bene",700,0.13,0.33,11,"mixed"
25,"Pigl",3150,0.18,0.38,11,"mixed"
26,"Potr",1550,0.14,0.34,11,"mixed"
26,"Bene",1750,1.41,1.61,11,"mixed"
26,"Pigl",3800,0.05,0.25,11,"mixed"
26,"Potr",1550,0.41,0.61,11,"mixed"
26,"Bene",1750,2.43,2.63,11,"mixed"
26,"Pigl",3800,0.52,0.72,11,"mixed"
26,"Potr",1550,0.87,1.07,11,"mixed"
26,"Bene",1750,0.86,1.06,11,"mixed"
26,"Pigl",3800,0.29,0.49,11,"mixed"
26,"Potr",1550,0.98,1.18,11,"mixed"
26,"Bene",1750,1.57,1.77,11,"mixed"
26,"Pigl",3800,0.5,0.7,11,"mixed"
26,"Potr",1550,0.46,0.66,11,"mixed"
26,"Bene",1750,1.41,1.61,11,"mixed"
26,"Pigl",3800,0.2,0.4,11,"mixed"
26,"Potr",1550,0.49,0.69,11,"mixed"
26,"Bene",1750,1.59,1.79,11,"mixed"
26,"Pigl",3800,0.25,0.45,11,"mixed"
26,"Potr",1550,0.35,0.55,11,"mixed"
26,"Bene",1750,1.75,1.95,11,"mixed"
26,"Pigl",3800,0.41,0.61,11,"mixed"
26,"Potr",1550,0.52,0.72,11,"mixed"
26,"Bene",1750,1.91,2.11,11,"mixed"
26,"Pigl",3800,0.33,0.53,11,"mixed"
26,"Potr",1550,0.89,1.09,11,"mixed"
26,"Bene",1750,0.11,0.31,11,"mixed"
26,"Pigl",3800,0.2,0.4,11,"mixed"
26,"Potr",1550,1.41,1.61,11,"mixed"
26,"Bene",1750,1.68,1.88,11,"mixed"
26,"Pigl",3800,0.28,0.48,11,"mixed"
26,"Potr",1550,0.75,0.95,11,"mixed"
26,"Bene",1750,2.47,2.67,11,"mixed"
26,"Pigl",3800,0.24,0.44,11,"mixed"
26,"Potr",1550,0.7,0.9,11,"mixed"
26,"Bene",1750,1.69,1.89,11,"mixed"
26,"Pigl",3800,0.43,0.63,11,"mixed"
26,"Potr",1550,0.06,0.26,11,"mixed"
26,"Bene",1750,1.7,1.9,11,"mixed"
26,"Pigl",3800,0.57,0.77,11,"mixed"
26,"Potr",1550,1.71,1.91,11,"mixed"
26,"Bene",1750,1.89,2.09,11,"mixed"
26,"Pigl",3800,0.38,0.58,11,"mixed"
26,"Potr",1550,0.27,0.47,11,"mixed"
26,"Bene",1750,0.56,0.76,11,"mixed"
26,"Pigl",3800,0.15,0.35,11,"mixed"
26,"Potr",1550,0.3,0.5,11,"mixed"
26,"Bene",1750,1.91,2.11,11,"mixed"
26,"Pigl",3800,0.13,0.33,11,"mixed"
26,"Potr",1550,0.58,0.78,11,"mixed"
26,"Bene",1750,1.66,1.86,11,"mixed"
26,"Pigl",3800,0.05,0.25,11,"mixed"
26,"Potr",1550,2.08,2.28,11,"mixed"
26,"Bene",1750,2.65,2.85,11,"mixed"
26,"Pigl",3800,0.45,0.65,11,"mixed"
26,"Potr",1550,0.09,0.29,11,"mixed"
26,"Bene",1750,1.43,1.63,11,"mixed"
26,"Pigl",3800,0.27,0.47,11,"mixed"
26,"Potr",1550,1.15,1.35,11,"mixed"
26,"Bene",1750,0.1,0.3,11,"mixed"
26,"Pigl",3800,0.14,0.34,11,"mixed"
27,"Potr",300,0.07,0.27,11,"mixed"
27,"Bene",50,0.22,0.42,11,"mixed"
27,"Pigl",200,0.38,0.58,11,"mixed"
27,"Potr",300,0.13,0.33,11,"mixed"
27,"Bene",50,0.8,1,11,"mixed"
27,"Pigl",200,0.34,0.54,11,"mixed"
27,"Potr",300,0.28,0.48,11,"mixed"
27,"Bene",50,1.53,1.73,11,"mixed"
27,"Pigl",200,0.08,0.28,11,"mixed"
27,"Potr",300,1.2,1.4,11,"mixed"
27,"Bene",50,3.89,4,11,"mixed"
27,"Pigl",200,0.43,0.63,11,"mixed"
27,"Potr",300,0.24,0.44,11,"mixed"
27,"Bene",50,0.22,0.42,11,"mixed"
27,"Pigl",200,0.08,0.28,11,"mixed"
27,"Potr",300,1.66,1.86,11,"mixed"
27,"Bene",50,1.04,1.24,11,"mixed"
27,"Pigl",200,0.35,0.55,11,"mixed"
27,"Potr",300,0.89,1.09,11,"mixed"
27,"Bene",50,1.06,1.26,11,"mixed"
27,"Pigl",200,0.14,0.34,11,"mixed"
27,"Potr",300,0.05,0.25,11,"mixed"
27,"Bene",50,1.47,1.67,11,"mixed"
27,"Pigl",200,0.27,0.47,11,"mixed"
27,"Potr",300,1.04,1.24,11,"mixed"
27,"Bene",50,1.24,1.44,11,"mixed"
27,"Pigl",200,0.2,0.4,11,"mixed"
27,"Potr",300,1.53,1.73,11,"mixed"
27,"Bene",50,1.24,1.44,11,"mixed"
27,"Pigl",200,0.09,0.29,11,"mixed"
27,"Potr",300,0.4,0.6,11,"mixed"
27,"Bene",50,0.34,0.54,11,"mixed"
27,"Pigl",200,0.09,0.29,11,"mixed"
27,"Potr",300,0.4,0.6,11,"mixed"
27,"Bene",50,0.41,0.61,11,"mixed"
27,"Pigl",200,0.28,0.48,11,"mixed"
27,"Potr",300,2.4,2.6,11,"mixed"
27,"Bene",50,0.47,0.67,11,"mixed"
27,"Pigl",200,0.31,0.51,11,"mixed"
27,"Potr",300,0.71,0.91,11,"mixed"
27,"Bene",50,0.69,0.89,11,"mixed"
27,"Pigl",200,0.14,0.34,11,"mixed"
27,"Potr",300,0.23,0.43,11,"mixed"
27,"Bene",50,2.7,2.9,11,"mixed"
27,"Pigl",200,0.7,0.9,11,"mixed"
27,"Potr",300,1.58,1.78,11,"mixed"
27,"Bene",50,1.63,1.83,11,"mixed"
27,"Pigl",200,0.2,0.4,11,"mixed"
27,"Potr",300,2.2,2.4,11,"mixed"
27,"Bene",50,1.93,2.13,11,"mixed"
27,"Pigl",200,0.54,0.74,11,"mixed"
27,"Potr",300,0.49,0.69,11,"mixed"
27,"Bene",50,1.92,2.12,11,"mixed"
27,"Pigl",200,0.35,0.55,11,"mixed"
27,"Potr",300,1.05,1.25,11,"mixed"
27,"Bene",50,1.45,1.65,11,"mixed"
27,"Pigl",200,0.25,0.45,11,"mixed"
27,"Potr",300,0.41,0.61,11,"mixed"
27,"Bene",50,1.52,1.72,11,"mixed"
27,"Pigl",200,0.63,0.83,11,"mixed"
28,"Potr",100,0.6,0.8,11,"mixed"
28,"Bene",150,2.63,2.83,11,"mixed"
28,"Pigl",300,0.12,0.32,11,"mixed"
28,"Potr",100,0.39,0.59,11,"mixed"
28,"Bene",150,1.81,2.01,11,"mixed"
28,"Pigl",300,0.38,0.58,11,"mixed"
28,"Potr",100,0.64,0.84,11,"mixed"
28,"Bene",150,2.14,2.34,11,"mixed"
28,"Pigl",300,0.16,0.36,11,"mixed"
28,"Potr",100,0.4,0.6,11,"mixed"
28,"Bene",150,2.75,2.95,11,"mixed"
28,"Pigl",300,0.65,0.85,11,"mixed"
28,"Potr",100,0.37,0.57,11,"mixed"
28,"Bene",150,2.19,2.39,11,"mixed"
28,"Pigl",300,0.9,1.1,11,"mixed"
28,"Potr",100,0.55,0.75,11,"mixed"
28,"Bene",150,0.33,0.53,11,"mixed"
28,"Pigl",300,0.18,0.38,11,"mixed"
28,"Potr",100,0.91,1.11,11,"mixed"
28,"Bene",150,1.55,1.75,11,"mixed"
28,"Pigl",300,0.12,0.32,11,"mixed"
28,"Potr",100,0.52,0.72,11,"mixed"
28,"Bene",150,2,2.2,11,"mixed"
28,"Pigl",300,0.28,0.48,11,"mixed"
28,"Potr",100,0.94,1.14,11,"mixed"
28,"Bene",150,0.48,0.68,11,"mixed"
28,"Pigl",300,0.49,0.69,11,"mixed"
28,"Potr",100,0.34,0.54,11,"mixed"
28,"Bene",150,3.79,3.99,11,"mixed"
28,"Pigl",300,0.06,0.26,11,"mixed"
28,"Potr",100,0.06,0.26,11,"mixed"
28,"Bene",150,2.98,3.18,11,"mixed"
28,"Pigl",300,0.24,0.44,11,"mixed"
28,"Potr",100,0.66,0.86,11,"mixed"
28,"Bene",150,1.8,2,11,"mixed"
28,"Pigl",300,0.37,0.57,11,"mixed"
28,"Potr",100,0.43,0.63,11,"mixed"
28,"Bene",150,2.29,2.49,11,"mixed"
28,"Pigl",300,0.18,0.38,11,"mixed"
28,"Potr",100,0.56,0.76,11,"mixed"
28,"Bene",150,1.8,2,11,"mixed"
28,"Pigl",300,0.35,0.55,11,"mixed"
28,"Potr",100,0.6,0.8,11,"mixed"
28,"Bene",150,0.81,1.01,11,"mixed"
28,"Pigl",300,0.12,0.32,11,"mixed"
28,"Potr",100,0.77,0.97,11,"mixed"
28,"Bene",150,2,2.2,11,"mixed"
28,"Pigl",300,0.14,0.34,11,"mixed"
28,"Potr",100,1.3,1.5,11,"mixed"
28,"Bene",150,0.73,0.93,11,"mixed"
28,"Pigl",300,0.17,0.37,11,"mixed"
28,"Potr",100,0.19,0.39,11,"mixed"
28,"Bene",150,2.13,2.33,11,"mixed"
28,"Pigl",300,0.37,0.57,11,"mixed"
28,"Potr",100,0.05,0.25,11,"mixed"
28,"Bene",150,0.6,0.8,11,"mixed"
28,"Pigl",300,0.39,0.59,11,"mixed"
28,"Potr",100,1.34,1.54,11,"mixed"
28,"Bene",150,2.23,2.43,11,"mixed"
28,"Pigl",300,0.3,0.5,11,"mixed"
29,"Potr",850,1.03,1.23,11,"mixed"
29,"Bene",3900,2.33,2.53,11,"mixed"
29,"Pigl",4400,0.53,0.73,11,"mixed"
29,"Potr",850,0.78,0.98,11,"mixed"
29,"Bene",3900,2.02,2.22,11,"mixed"
29,"Pigl",4400,0.25,0.45,11,"mixed"
29,"Potr",850,0.67,0.87,11,"mixed"
29,"Bene",3900,2.1,2.3,11,"mixed"
29,"Pigl",4400,0.15,0.35,11,"mixed"
29,"Potr",850,1.26,1.46,11,"mixed"
29,"Bene",3900,1.54,1.74,11,"mixed"
29,"Pigl",4400,0.4,0.6,11,"mixed"
29,"Potr",850,0.57,0.77,11,"mixed"
29,"Bene",3900,1.07,1.27,11,"mixed"
29,"Pigl",4400,0.64,0.84,11,"mixed"
29,"Potr",850,0.81,1.01,11,"mixed"
29,"Bene",3900,2.14,2.34,11,"mixed"
29,"Pigl",4400,0.23,0.43,11,"mixed"
29,"Potr",850,0.32,0.52,11,"mixed"
29,"Bene",3900,3.8,4,11,"mixed"
29,"Pigl",4400,0.38,0.58,11,"mixed"
29,"Potr",850,2.37,2.57,11,"mixed"
29,"Bene",3900,2.13,2.33,11,"mixed"
29,"Pigl",4400,0.2,0.4,11,"mixed"
29,"Potr",850,0.57,0.77,11,"mixed"
29,"Bene",3900,0.99,1.19,11,"mixed"
29,"Pigl",4400,0.25,0.45,11,"mixed"
29,"Potr",850,1.06,1.26,11,"mixed"
29,"Bene",3900,0.98,1.18,11,"mixed"
29,"Pigl",4400,0.11,0.31,11,"mixed"
29,"Potr",850,0.57,0.77,11,"mixed"
29,"Bene",3900,2.85,3.05,11,"mixed"
29,"Pigl",4400,0.67,0.87,11,"mixed"
29,"Potr",850,0.36,0.56,11,"mixed"
29,"Bene",3900,0.98,1.18,11,"mixed"
29,"Pigl",4400,0.16,0.36,11,"mixed"
29,"Potr",850,2.47,2.67,11,"mixed"
29,"Bene",3900,0.78,0.98,11,"mixed"
29,"Pigl",4400,0.12,0.32,11,"mixed"
29,"Potr",850,0.77,0.97,11,"mixed"
29,"Bene",3900,1.33,1.53,11,"mixed"
29,"Pigl",4400,0.12,0.32,11,"mixed"
29,"Potr",850,0.1,0.3,11,"mixed"
29,"Bene",3900,3.38,3.58,11,"mixed"
29,"Pigl",4400,0.29,0.49,11,"mixed"
29,"Potr",850,0.05,0.25,11,"mixed"
29,"Bene",3900,1.36,1.56,11,"mixed"
29,"Pigl",4400,0.11,0.31,11,"mixed"
29,"Potr",850,0.05,0.25,11,"mixed"
29,"Bene",3900,0.89,1.09,11,"mixed"
29,"Pigl",4400,0.07,0.27,11,"mixed"
29,"Potr",850,0.4,0.6,11,"mixed"
29,"Bene",3900,1.09,1.29,11,"mixed"
29,"Pigl",4400,0.92,1.12,11,"mixed"
29,"Potr",850,0.45,0.65,11,"mixed"
29,"Bene",3900,2.66,2.86,11,"mixed"
29,"Pigl",4400,0.05,0.25,11,"mixed"
29,"Potr",850,0.05,0.25,11,"mixed"
29,"Bene",3900,1.47,1.67,11,"mixed"
29,"Pigl",4400,0.38,0.58,11,"mixed"
30,"Potr",9700,0.34,0.54,11,"mixed"
30,"Bene",2350,1.61,1.81,11,"mixed"
30,"Pigl",3250,0.17,0.37,11,"mixed"
30,"Potr",9700,0.48,0.68,11,"mixed"
30,"Bene",2350,3,3.2,11,"mixed"
30,"Pigl",3250,0.05,0.25,11,"mixed"
30,"Potr",9700,0.36,0.56,11,"mixed"
30,"Bene",2350,2.21,2.41,11,"mixed"
30,"Pigl",3250,0.18,0.38,11,"mixed"
30,"Potr",9700,0.54,0.74,11,"mixed"
30,"Bene",2350,1.65,1.85,11,"mixed"
30,"Pigl",3250,0.94,1.14,11,"mixed"
30,"Potr",9700,0.64,0.84,11,"mixed"
30,"Bene",2350,0.9,1.1,11,"mixed"
30,"Pigl",3250,0.14,0.34,11,"mixed"
30,"Potr",9700,1.15,1.35,11,"mixed"
30,"Bene",2350,1.98,2.18,11,"mixed"
30,"Pigl",3250,0.19,0.39,11,"mixed"
30,"Potr",9700,0.87,1.07,11,"mixed"
30,"Bene",2350,1.54,1.74,11,"mixed"
30,"Pigl",3250,0.05,0.25,11,"mixed"
30,"Potr",9700,0.33,0.53,11,"mixed"
30,"Bene",2350,1.48,1.68,11,"mixed"
30,"Pigl",3250,0.09,0.29,11,"mixed"
30,"Potr",9700,0.2,0.4,11,"mixed"
30,"Bene",2350,3.65,3.85,11,"mixed"
30,"Pigl",3250,0.28,0.48,11,"mixed"
30,"Potr",9700,0.39,0.59,11,"mixed"
30,"Bene",2350,1.06,1.26,11,"mixed"
30,"Pigl",3250,0.43,0.63,11,"mixed"
30,"Potr",9700,0.83,1.03,11,"mixed"
30,"Bene",2350,3.51,3.71,11,"mixed"
30,"Pigl",3250,0.19,0.39,11,"mixed"
30,"Potr",9700,1.35,1.55,11,"mixed"
30,"Bene",2350,0.57,0.77,11,"mixed"
30,"Pigl",3250,0.27,0.47,11,"mixed"
30,"Potr",9700,0.05,0.25,11,"mixed"
30,"Bene",2350,1.84,2.04,11,"mixed"
30,"Pigl",3250,0.34,0.54,11,"mixed"
30,"Potr",9700,0.71,0.91,11,"mixed"
30,"Bene",2350,1.76,1.96,11,"mixed"
30,"Pigl",3250,0.43,0.63,11,"mixed"
30,"Potr",9700,0.34,0.54,11,"mixed"
30,"Bene",2350,2.53,2.73,11,"mixed"
30,"Pigl",3250,0.3,0.5,11,"mixed"
30,"Potr",9700,0.73,0.93,11,"mixed"
30,"Bene",2350,1.13,1.33,11,"mixed"
30,"Pigl",3250,0.05,0.25,11,"mixed"
30,"Potr",9700,1.23,1.43,11,"mixed"
30,"Bene",2350,1.43,1.63,11,"mixed"
30,"Pigl",3250,0.12,0.32,11,"mixed"
30,"Potr",9700,0.47,0.67,11,"mixed"
30,"Bene",2350,2.56,2.76,11,"mixed"
